id,address,flow,year,funktion_3_title,funktion_3_address,einzelplan_1_title,gruppe_2_address,gruppe_3_address,gruppe_2_title,gruppe_1_address,einzelplan_1_address,funktion_2_title,account,name,title,gruppe_1_title,einzelplan_2_address,value,funktion_1_title,funktion_2_address,gruppe_3_title,einzelplan_2_title,funktion_1_address,flexible
4490,140342303,ausgaben,2012,Deutsche Verteidigungsstreitkräfte,032,Bundesministerium der Verteidigung,42,423,Bezüge und Nebenleistungen,4,14,Verteidigung (nur Bund),funktion,1403 423 03 - 032,Wehrsold und Nebenleistungen der Reservisten,Personalausgaben,1403,20000,Allgemeine Dienste,03,"Bezüge und Nebenleistungen der Berufssoldaten und Soldaten auf Zeit, Wehrsold und Nebenleistungen der Wehrpflichtigen sowie Sold der Zivildienstleistenden","Kommandobehörden, Truppen, Sozialversicherungsbeiträge und Fürsorgemaßnahmen für Soldatinnen und Soldaten",0,0
4491,050373911,ausgaben,2012,Auslandsvertretungen,021,Auswärtiges Amt,73,739,Baumaßnahmen,7,05,Auswärtige Angelegenheiten,funktion,0503 739 11 - 021,Baumaßnahmen,Baumaßnahmen,0503,40900,Allgemeine Dienste,02,Baumaßnahmen,Vertretungen des Bundes im Ausland,0,1
4492,081271101,ausgaben,2012,"Steuer- und Zollverwaltung, Vermögensverwaltung",061,Bundesministerium der Finanzen,71,711,Baumaßnahmen,7,08,Finanzverwaltung,funktion,0812 711 01 - 061,"Kleine Neu- , Um- und Erweiterungsbauten",Baumaßnahmen,0812,50,Allgemeine Dienste,06,Baumaßnahmen,Bundesamt für zentrale Dienste und offene Vermögensfragen,0,1
4493,110571201,ausgaben,2012,Arbeits- und Sozialgerichte,054,Bundesministerium für Arbeit und Soziales,71,712,Baumaßnahmen,7,11,Rechtsschutz,funktion,1105 712 01 - 054,Baumaßnahmen von mehr als 1 000 000 € im Einzelfall,Baumaßnahmen,1105,0,Allgemeine Dienste,05,Baumaßnahmen,Bundesarbeitsgericht,0,1
4494,200142801,ausgaben,2012,Politische Führung,011,Bundesrechnungshof,42,428,Bezüge und Nebenleistungen,4,20,Politische Führung und zentrale Verwaltung,funktion,2001 428 01 - 011,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Personalausgaben,2001,6600,Allgemeine Dienste,01,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesrechnungshof,0,1
4495,060211999,einnahmen,2012,Innere Verwaltung,012,Bundesministerium des Innern,11,119,Verwaltungseinnahmen,1,06,Politische Führung und zentrale Verwaltung,funktion,0602 119 99 - 012,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0602,2250,Allgemeine Dienste,01,Sonstige,Allgemeine Bewilligungen,0,0
4496,120342709,ausgaben,2012,Wasserstraßen und Häfen,731,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",42,427,Bezüge und Nebenleistungen,4,12,"Wasserstraßen und Häfen, Förderung der Schifffahrt",funktion,1203 427 09 - 731,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1203,7879,Verkehrs- und Nachrichtenwesen,73,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Wasser- und Schifffahrtsverwaltung des Bundes - Bundeswasserstraßen -,7,1
4497,040312401,einnahmen,2012,Politische Führung,011,Bundeskanzlerin und Bundeskanzleramt,12,124,Einnahmen aus wirtschaftlicher Tätigkeit und aus Vermögen (ohne Zinsen),1,04,Politische Führung und zentrale Verwaltung,funktion,0403 124 01 - 011,"Einnahmen aus Vermietung, Verpachtung und Nutzung","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0403,30,Allgemeine Dienste,01,Mieten und Pachten,Presse- und Informationsamt der Bundesregierung,0,0
4498,070827101,einnahmen,2012,Sonstige Rechtsschutzaufgaben,059,Bundesministerium der Justiz,27,271,Zuschüsse von der EU,2,07,Rechtsschutz,funktion,0708 271 01 - 059,Erstattungen von der EU,Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,0708,0,Allgemeine Dienste,05,Erstattungen von der EU,Bundesamt für Justiz,0,0
4499,080381255,ausgaben,2012,"Steuer- und Zollverwaltung, Vermögensverwaltung",061,Bundesministerium der Finanzen,81,812,Erwerb von beweglichen Sachen,8,08,Finanzverwaltung,funktion,0803 812 55 - 061,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0803,1331,Allgemeine Dienste,06,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundeszentralamt für Steuern,0,1
4500,160289605,ausgaben,2012,Maßnahmen des Umwelt- und Naturschutzes,332,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",89,896,Zuschüsse für Investitionen an sonstige Bereiche,8,16,Umwelt- und Naturschutz,funktion,1602 896 05 - 332,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1602,120000,"Gesundheit, Umwelt, Sport und Erholung",33,Zuschüsse für Investitionen an Ausland,"Allgemeine Bewilligungen, Umweltschutz, Naturschutz, erneuerbare Energien",3,0
4501,160289604,ausgaben,2012,Maßnahmen des Umwelt- und Naturschutzes,332,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",89,896,Zuschüsse für Investitionen an sonstige Bereiche,8,16,Umwelt- und Naturschutz,funktion,1602 896 04 - 332,Investitionen zur Verminderung von Umweltbelastungen im Ausland,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1602,2640,"Gesundheit, Umwelt, Sport und Erholung",33,Zuschüsse für Investitionen an Ausland,"Allgemeine Bewilligungen, Umweltschutz, Naturschutz, erneuerbare Energien",3,0
4502,170152703,ausgaben,2012,Politische Führung,011,"Bundesministerium für Familie, Senioren, Frauen und Jugend",52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,17,Politische Führung und zentrale Verwaltung,funktion,1701 527 03 - 011,Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1701,188,Allgemeine Dienste,01,Dienstreisen,Bundesministerium,0,1
4503,170152701,ausgaben,2012,Politische Führung,011,"Bundesministerium für Familie, Senioren, Frauen und Jugend",52,527,Sächliche Verwaltungsausgaben (Obergruppe 52),5,17,Politische Führung und zentrale Verwaltung,funktion,1701 527 01 - 011,Dienstreisen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1701,674,Allgemeine Dienste,01,Dienstreisen,Bundesministerium,0,1
4504,100153203,ausgaben,2012,Sonstiges,549,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,10,Sonstige Bereiche,funktion,1001 532 03 - 549,Kosten der deutschen Verbindungsstellen zu internationalen Organisationen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1001,0,"Ernährung, Landwirtschaft und Forsten",54,Sonstiges,Bundesministerium,5,0
4505,110781201,ausgaben,2012,Versicherungsbehörden,211,Bundesministerium für Arbeit und Soziales,81,812,Erwerb von beweglichen Sachen,8,11,Verwaltung,funktion,1107 812 01 - 211,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1107,59,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",21,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesversicherungsamt,2,1
4506,110154711,ausgaben,2012,Sonstige Anpassungsmaßnahmen und produktive Arbeitsförderung,253,Bundesministerium für Arbeit und Soziales,54,547,Sächliche Verwaltungsausgaben (Obergruppe 54),5,11,Arbeitsmarktpolitik und Arbeitsschutz,funktion,1101 547 11 - 253,Nicht aufteilbare sächliche Verwaltungsausgaben,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1101,5,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",25,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium,2,1
4507,062982101,ausgaben,2012,Zivile Verteidigung,034,Bundesministerium des Innern,82,821,Erwerb von unbeweglichen Sachen,8,06,Verteidigung (nur Bund),funktion,0629 821 01 - 034,Erwerb von Grundstücken,Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,0629,0,Allgemeine Dienste,03,Grunderwerb,Bundesanstalt Technisches Hilfswerk,0,1
4508,160551901,ausgaben,2012,Umwelt- und Naturschutzbehörden,331,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",51,519,Sächliche Verwaltungsausgaben (Obergruppe 51),5,16,Umwelt- und Naturschutz,funktion,1605 519 01 - 331,Unterhaltung der Grundstücke und baulichen Anlagen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1605,680,"Gesundheit, Umwelt, Sport und Erholung",33,Unterhaltung der Grundstücke und baulichen Anlagen,Umweltbundesamt,3,1
4509,121645311,ausgaben,2012,Flugsicherung,751,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",45,453,Sonstige personalbezogene Ausgaben,4,12,Luftfahrt,funktion,1216 453 11 - 751,"Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen",Personalausgaben,1216,78,Verkehrs- und Nachrichtenwesen,75,"Trennungsgeld, Umzugskostenvergütungen",Luftfahrt-Bundesamt,7,0
4510,150142759,ausgaben,2012,Politische Führung,011,Bundesministerium für Gesundheit,42,427,Bezüge und Nebenleistungen,4,15,Politische Führung und zentrale Verwaltung,funktion,1501 427 59 - 011,"Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige",Personalausgaben,1501,101,Allgemeine Dienste,01,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige",Bundesministerium,0,1
4511,170381255,ausgaben,2012,Sonstige soziale Angelegenheiten,290,"Bundesministerium für Familie, Senioren, Frauen und Jugend",81,812,Erwerb von beweglichen Sachen,8,17,Sonstige soziale Angelegenheiten,funktion,1703 812 55 - 290,"Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software",Sonstige Ausgaben für Investitionen und Investitionsförderungsmaßnahmen,1703,4,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",29,Erwerb von Geräten und sonstigen beweglichen Sachen,Bundesprüfstelle für jugendgefährdende Medien,2,1
4512,300163403,ausgaben,2012,Politische Führung,011,Bundesministerium für Bildung und Forschung,63,634,Sonstige (zweckgebundene) Zuweisungen an öffentlichen Bereich,6,30,Politische Führung und zentrale Verwaltung,funktion,3001 634 03 - 011,Zuweisungen an den Versorgungsfonds,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,3001,2370,Allgemeine Dienste,01,Sonstige Zuweisungen an Sondervermögen,Bundesministerium,0,1
4513,010142102,ausgaben,2012,Politische Führung,011,Bundespräsident und Bundespräsidialamt,42,421,Bezüge und Nebenleistungen,4,01,Politische Führung und zentrale Verwaltung,funktion,0101 421 02 - 011,Aufwandsgeld,Personalausgaben,0101,78,Allgemeine Dienste,01,"Bezüge des Bundespräsidenten, Bundeskanzlers, der Ministerpräsidenten, Minister, Parlamentarischen Staatssekretäre und sonstiger Amtsträger",Bundespräsident,0,1
4514,010142101,ausgaben,2012,Politische Führung,011,Bundespräsident und Bundespräsidialamt,42,421,Bezüge und Nebenleistungen,4,01,Politische Führung und zentrale Verwaltung,funktion,0101 421 01 - 011,Bezüge des Bundespräsidenten,Personalausgaben,0101,199,Allgemeine Dienste,01,"Bezüge des Bundespräsidenten, Bundeskanzlers, der Ministerpräsidenten, Minister, Parlamentarischen Staatssekretäre und sonstiger Amtsträger",Bundespräsident,0,1
4515,120911102,einnahmen,2012,Bundesautobahnen,721,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",11,111,Verwaltungseinnahmen,1,12,Straßen,funktion,1209 111 02 - 721,Einnahmen aus der streckenbezogenen LKW-Maut,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1209,4610000,Verkehrs- und Nachrichtenwesen,72,"Gebühren, sonstige Entgelte",Erhebung und Verwendung der Lkw-Maut (Bundesfernstraßen),7,0
4516,120911101,einnahmen,2012,Sonstiges,719,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",11,111,Verwaltungseinnahmen,1,12,Verwaltung,funktion,1209 111 01 - 719,"Gebühren, sonstige Entgelte","Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",1209,304,Verkehrs- und Nachrichtenwesen,71,"Gebühren, sonstige Entgelte",Erhebung und Verwendung der Lkw-Maut (Bundesfernstraßen),7,0
4517,160128209,einnahmen,2012,Politische Führung,011,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",28,282,Sonstige Zuschüsse aus sonstigen Bereichen,2,16,Politische Führung und zentrale Verwaltung,funktion,1601 282 09 - 011,"Einnahmen aus Sponsoring, Spenden und ähnlichen freiwilligen Geldleistungen",Einnahmen aus Zuweisungen und Zuschüssen mit Ausnahme für Investitionen,1601,0,Allgemeine Dienste,01,Sonstige Zuschüsse aus dem Inland,Bundesministerium,0,0
4518,101398155,ausgaben,2012,Haushaltstechnische Verrechnungen,990,"Bundesministerium für Ernährung, Landwirtschaft und Verbraucherschutz",98,981,Haushaltstechnische Verrechnungen,9,10,Haushaltstechnische Verrechnungen,funktion,1013 981 55 - 990,Erstattung an das Deutsche Institut für medizinische Dokumentation und Information für die Mitbenutzung des Rechenzentrums,Besondere Finanzierungsausgaben,1013,0,Allgemeine Finanzwirtschaft,99,Verrechnungen zwischen Kapiteln,"Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen",9,0
4519,060751101,ausgaben,2012,Politische Führung,011,Bundesministerium des Innern,51,511,Sächliche Verwaltungsausgaben (Obergruppe 51),5,06,Politische Führung und zentrale Verwaltung,funktion,0607 511 01 - 011,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",0607,96,Allgemeine Dienste,01,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",Der Bundesbeauftragte für den Datenschutz und die Informationsfreiheit,0,1
4520,160151701,ausgaben,2012,Politische Führung,011,"Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",51,517,Sächliche Verwaltungsausgaben (Obergruppe 51),5,16,Politische Führung und zentrale Verwaltung,funktion,1601 517 01 - 011,"Bewirtschaftung der Grundstücke, Gebäude und Räume","Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1601,3625,Allgemeine Dienste,01,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium,0,1
4521,010411999,einnahmen,2012,Politische Führung,011,Bundespräsident und Bundespräsidialamt,11,119,Verwaltungseinnahmen,1,01,Politische Führung und zentrale Verwaltung,funktion,0104 119 99 - 011,Vermischte Einnahmen,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",0104,0,Allgemeine Dienste,01,Sonstige,Büro der Gemeinsamen Wissenschaftskonferenz,0,0
4522,600101101,einnahmen,2012,Steuern und allgemeine Finanzzuweisungen,910,Allgemeine Finanzverwaltung,01,011,Gemeinschaftsteuern und Gewerbesteuerumlage,0,60,Steuern und allgemeine Finanzzuweisungen,funktion,6001 011 01 - 910,Lohnsteuer,Einnahmen aus Steuern und steuerähnlichen Abgaben sowie EU-Eigenmittel,6001,63261000,Allgemeine Finanzwirtschaft,91,Lohnsteuer,Steuern,9,0
4523,120153255,ausgaben,2012,Politische Führung,011,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",53,532,Sächliche Verwaltungsausgaben (Obergruppe 53),5,12,Politische Führung und zentrale Verwaltung,funktion,1201 532 55 - 011,Ausgaben für Aufträge und Dienstleistungen,"Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst",1201,916,Allgemeine Dienste,01,Sonstiges,Bundesministerium,0,1
4524,600102101,einnahmen,2012,Steuern und allgemeine Finanzzuweisungen,910,Allgemeine Finanzverwaltung,02,021,EU-Eigenmittel,0,60,Steuern und allgemeine Finanzzuweisungen,funktion,6001 021 01 - 910,Mehrwertsteuer-Eigenmittel der EU,Einnahmen aus Steuern und steuerähnlichen Abgaben sowie EU-Eigenmittel,6001,-2070000,Allgemeine Finanzwirtschaft,91,Mehrwertsteuer-Eigenmittel der EU,Steuern,9,0
4525,090468706,ausgaben,2012,Sonstiges,029,Bundesministerium für Wirtschaft und Technologie,68,687,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,09,Auswärtige Angelegenheiten,funktion,0904 687 06 - 029,Deutscher Beitrag für die Unterstützung Russlands bei Abrüstungsprojekten,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0904,68000,Allgemeine Dienste,02,Zuschüsse für laufende Zwecke im Ausland (soweit nicht an die EU),Chancen der Globalisierung,0,0
4526,070268506,ausgaben,2012,Sonstige Rechtsschutzaufgaben,059,Bundesministerium der Justiz,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,07,Rechtsschutz,funktion,0702 685 06 - 059,Besondere Finanzbeiträge und Erstattung von steuerlichen Anpassungsbeträgen an die Europäische Patentorganisation in München,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0702,0,Allgemeine Dienste,05,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,Allgemeine Bewilligungen,0,0
4527,070268501,ausgaben,2012,Sonstige Rechtsschutzaufgaben,059,Bundesministerium der Justiz,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,07,Rechtsschutz,funktion,0702 685 01 - 059,Zuschüsse zur Förderung justizspezifischer und rechtspolitischer Vorhaben,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0702,637,Allgemeine Dienste,05,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,Allgemeine Bewilligungen,0,0
4528,121074342,ausgaben,2012,Bundesstraßen,722,"Bundesministerium für Verkehr, Bau und Stadtentwicklung",74,743,Baumaßnahmen,7,12,Straßen,funktion,1210 743 42 - 722,Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastrukturvorhaben im Bereich der Bundesstraßen,Baumaßnahmen,1210,0,Verkehrs- und Nachrichtenwesen,72,Baumaßnahmen,Bundesfernstraßen (ohne Lkw-Maut),7,0
4529,070268502,ausgaben,2012,Sonstiges,249,Bundesministerium der Justiz,68,685,Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche,6,07,Soziale Leistungen für Folgen von Krieg und politischen Ereignissen,funktion,0702 685 02 - 249,Stiftungsvermögen zur Errichtung der Magnus-Hirschfeld-Stiftung,Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen,0702,0,"Soziale Sicherung, soziale Kriegsfolgeaufgaben, Wiedergutmachung",24,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,Allgemeine Bewilligungen,2,0
4530,600213301,einnahmen,2012,Industrielle Unternehmen,852,Allgemeine Finanzverwaltung,13,133,"Erlöse aus der Veräußerung von Gegenständen, Kapitalrückzahlungen",1,60,Sonstige Wirtschaftsunternehmen,funktion,6002 133 01 - 852,Einnahmen aus der Veräußerung von Beteiligungen und aus der Verwertung von sonstigem Kapitalvermögen des Bundes,"Verwaltungseinnahmen, Einnahmen aus Schuldendienst und dgl.",6002,4300000,"Wirtschaftsunternehmen, Allgemeines Grund- und Kapitalvermögen, Sondervermögen",85,Erlöse aus der Veräußerung von Beteiligungen und sonstigem Kapitalvermögen,Allgemeine Bewilligungen,8,0
